0	0	0.5468578292517777
0	1	0.40540803677211706
0	2	0.4635874036507032
0	3	0.4313310798123153
0	4	0.5744442545505829
1	0	0.47923966591595607
1	1	0.5019992635114419
1	2	0.6523092092822969
1	3	0.5703507823434488
1	4	0.8066259453073824
2	0	0.48056410869558946
2	1	0.6096760177140415
2	2	0.44376792882594407
2	3	0.49626634388741014
2	4	0.6169651897839054
3	0	0.4441835096947681
3	1	0.4296009240240378
3	2	0.4812162022030881
3	3	0.4693550699799225
3	4	0.49887371027983224
4	0	0.42419156435439376
4	1	0.5210188794681285
4	2	0.805472883278847
4	3	0.6822515877113996
4	4	0.7083103468441754
5	0	0.6862031978626065
5	1	0.3158729084938561
5	2	0.6372250661864785
5	3	0.5873096000608979
5	4	0.4088983971639529
6	0	0.5284191646867932
6	1	0.5037103989183989
6	2	0.6352452023543453
6	3	0.2547280124183636
6	4	0.48218712982846146
7	0	0.7605661708051985
7	1	0.3662624452229529
7	2	0.4622282768523345
7	3	0.8310098370883482
7	4	0.5711413546195517
8	0	0.593008383457185
8	1	0.6884301269996079
8	2	0.40534641961947565
8	3	0.7670528787605061
8	4	0.455162066236944
9	0	0.5794960348485706
9	1	0.3961990905148968
9	2	0.45763715862984605
9	3	0.4286673071463961
9	4	0.26721620902767657
10	0	0.690364960796328
10	1	0.44449843233433306
10	2	0.5810870341911031
10	3	0.38112688899591535
10	4	0.5157970406761601
11	0	0.5240119546952439
11	1	0.2509368218955316
11	2	0.519142947409311
11	3	0.3477689504263376
11	4	0.6337176115908725
12	0	0.41763972192759713
12	1	0.6143704339296059
12	2	0.5407696823387795
12	3	0.579199645831356
12	4	0.7351268727404877
13	0	0.5332165351042814
13	1	0.47539924162113734
13	2	0.6143688482963615
13	3	0.43087167414547006
13	4	0.6228607062622482
14	0	0.3396749680118389
14	1	0.48496492803037283
14	2	0.3609040574602928
14	3	0.48407589764854925
14	4	0.5852642738846325
15	0	0.533314796709307
15	1	0.3511903340703918
15	2	0.5118914199211269
15	3	0.677630544890154
15	4	0.3763052417276789
16	0	0.395549735860887
16	1	0.48955546736823824
16	2	0.6374939210451089
16	3	0.5400124237888714
16	4	0.3554742497156146
17	0	0.43341299472850137
17	1	0.450969230584219
17	2	0.4989083694569608
17	3	0.7372595802079864
17	4	0.43253162135593587
18	0	0.3629590749313446
18	1	0.6030269512047288
18	2	0.3019664311274607
18	3	0.45778697271309376
18	4	0.5129410240678561
19	0	0.6269786204887626
19	1	0.6741748210805211
19	2	0.35618025006722115
19	3	0.30895747701926723
19	4	0.6002265942825111
20	0	0.5047542598454251
20	1	0.7054123234721533
20	2	0.4043353318520368
20	3	0.6494842803057961
20	4	0.5585064974532464
21	0	0.528715923142542
21	1	0.34590290966527665
21	2	0.5973887165671466
21	3	0.38652274485006866
21	4	0.5308827586993368
22	0	0.5180995871222532
22	1	0.41746545890231673
22	2	0.6519792196806219
22	3	0.53716543588927
22	4	0.4218771279446962
23	0	0.5605429409915008
23	1	0.6394973124013473
23	2	0.493616145116086
23	3	0.5002421828835804
23	4	0.6845366411349056
24	0	0.6766105406841112
24	1	0.4521602900421219
24	2	0.6375160395940204
24	3	0.31274818197604604
24	4	0.4650104282116585
